fylke,school,program,occurrence,category,grep_code,level,year,round,points,status
Vestland,Voss vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,34.4,points
Vestland,Voss vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,31.9,points
Vestland,Voss vidaregåande skule,Arbeidsmaskiner,0,TP,TPAMK2----,Vg2,2024,3,,open
Vestland,Voss vidaregåande skule,Arbeidsmaskiner,0,TP,TPAMK2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Arbeidsmaskiner,0,TP,TPAMK2----,Vg2,2026,3,34.4,points
Vestland,Voss vidaregåande skule,Baker og konditor,0,RM,RMBAK2----,Vg2,2024,3,41.4,points
Vestland,Voss vidaregåande skule,Baker og konditor,0,RM,RMBAK2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Baker og konditor,0,RM,RMBAK2----,Vg2,2026,3,,open
Vestland,Voss vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2024,3,,open
Vestland,Voss vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2026,3,,open
Vestland,Voss vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,42.9,points
Vestland,Voss vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,41.4,points
Vestland,Voss vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,44.3,points
Vestland,Voss vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2024,3,28.8,points
Vestland,Voss vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2025,3,22.5,points
Vestland,Voss vidaregåande skule,Heste- og dyrefag,0,NA,NAHDF2----,Vg2,2026,3,35.0,points
Vestland,Voss vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,41.3,points
Vestland,Voss vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,28.6,points
Vestland,Voss vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,35.6,points
Vestland,Voss vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2026,3,,open
Vestland,Voss vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2024,3,,open
Vestland,Voss vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2026,3,38.6,points
Vestland,Voss vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2024,3,33.8,points
Vestland,Voss vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2025,3,27.5,points
Vestland,Voss vidaregåande skule,Landbruk og gartnernæring,0,NA,NALGA2----,Vg2,2026,3,,open
Vestland,Voss vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2024,3,26.3,points
Vestland,Voss vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2025,3,38.8,points
Vestland,Voss vidaregåande skule,"Landbruk/gartnernæring, friluftsliv",0,NA,NAGAN3----,Vg2,2026,3,,open
Vestland,Voss vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,30.0,points
Vestland,Voss vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,,open
Vestland,Voss vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,35.7,points
Vestland,Voss vidaregåande skule,Landbruk,0,NA,NAAGR3----,Vg3,2024,3,35.7,points
Vestland,Voss vidaregåande skule,Landbruk,0,NA,NAAGR3----,Vg3,2025,3,,open
Vestland,Voss vidaregåande skule,Landbruk,0,NA,NAAGR3----,Vg3,2026,3,,open
Vestland,Voss vidaregåande skule,Studieforberedende naturbruk,0,NA,NANAB3----,Vg3,2024,3,,open
Vestland,Voss vidaregåande skule,Studieforberedende naturbruk,0,NA,NANAB3----,Vg3,2025,3,,open
Vestland,Voss vidaregåande skule,Studieforberedende naturbruk,0,NA,NANAB3----,Vg3,2026,3,,open
Vestland,Årdal vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,25.8,points
Vestland,Årdal vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,31.4,points
Vestland,Årdal vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,22.8,points
Vestland,Årdal vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,29.0,points
Vestland,Årdal vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Årdal vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Årdal vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Årdal vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,,open
Vestland,Årdal vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,,open
Vestland,Årdal vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,,open
Vestland,Årdal vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,25.4,points
Vestland,Årdal vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,33.4,points
Vestland,Årdal vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2024,3,,open
Vestland,Årdal vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2025,3,34.3,points
Vestland,Årdal vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2026,3,,open
Vestland,Årdal vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,,open
Vestland,Årdal vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,,open
Vestland,Årdal vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,,open
Vestland,Årdal vidaregåande skule,Kjemiprosess- og laboratorief,0,TP,TPKPL2----,Vg2,2025,3,31.4,points
Vestland,Årdal vidaregåande skule,Kjemiprosess- og laboratorief,0,TP,TPKPL2----,Vg2,2026,3,,open
Vestland,Årdal vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2024,3,,open
Vestland,Årdal vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2026,3,,open
Vestland,Årdal vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Årdal vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,,open
Vestland,Årdal vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,30.0,points
Vestland,Årdal vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Årstad videregående skole,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,38.8,points
Vestland,Årstad videregående skole,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,38.8,points
Vestland,Årstad videregående skole,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,38.7,points
Vestland,Årstad videregående skole,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,38.0,points
Vestland,Årstad videregående skole,"Frisør, blomar, interiør og eksponeringdesign",0,FD,FDFRI2----,Vg1,2020,3,26.7,points
Vestland,Årstad videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2024,3,23.1,points
Vestland,Årstad videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2025,3,30.3,points
Vestland,Årstad videregående skole,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2026,3,,open
Vestland,Årstad videregående skole,"Handverk, design og produktutvikling",0,DT,DTDTH1----,Vg1,2020,3,40.0,points
Vestland,Årstad videregående skole,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,24.2,points
Vestland,Årstad videregående skole,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,31.2,points
Vestland,Årstad videregående skole,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,31.6,points
Vestland,Årstad videregående skole,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,20.0,points
Vestland,Årstad videregående skole,"Håndverk, design og produktutvikling",0,DT,DTDTH1----,Vg1,2024,3,41.9,points
Vestland,Årstad videregående skole,"Håndverk, design og produktutvikling",0,DT,DTDTH1----,Vg1,2025,3,34.9,points
Vestland,Årstad videregående skole,"Håndverk, design og produktutvikling",0,DT,DTDTH1----,Vg1,2026,3,23.8,points
Vestland,Årstad videregående skole,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2020,3,38.7,points
Vestland,Årstad videregående skole,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2024,3,27.7,points
Vestland,Årstad videregående skole,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2025,3,36.9,points
Vestland,Årstad videregående skole,"Kunst, design og arkitektur",0,KD,KDKDA1----,Vg1,2026,3,34.1,points
Vestland,Årstad videregående skole,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,23.3,points
Vestland,Årstad videregående skole,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,31.1,points
Vestland,Årstad videregående skole,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,34.4,points
Vestland,Årstad videregående skole,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,34.4,points
Vestland,Årstad videregående skole,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,33.0,points
Vestland,Årstad videregående skole,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,32.5,points
Vestland,Årstad videregående skole,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,33.3,points
Vestland,Årstad videregående skole,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,,open
Vestland,Årstad videregående skole,Blomsterdekoratør,0,FD,FDBLD2----,Vg2,2024,3,,open
Vestland,Årstad videregående skole,Blomsterdekoratør,0,FD,FDBLD2----,Vg2,2025,3,31.4,points
Vestland,Årstad videregående skole,Blomsterdekoratør,0,FD,FDBLD2----,Vg2,2026,3,,open
Vestland,Årstad videregående skole,Datateknologi og elektronikk,0,EL,ELDEL2----,Vg2,2024,3,,open
Vestland,Årstad videregående skole,Datateknologi og elektronikk,0,EL,ELDEL2----,Vg2,2025,3,27.1,points
Vestland,Årstad videregående skole,Datateknologi og elektronikk,0,EL,ELDEL2----,Vg2,2026,3,21.4,points
Vestland,Årstad videregående skole,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,42.9,points
Vestland,Årstad videregående skole,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,40.0,points
Vestland,Årstad videregående skole,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,34.3,points
Vestland,Årstad videregående skole,Frisør,0,FD,FDFRI2----,Vg2,2024,3,,open
Vestland,Årstad videregående skole,Frisør,0,FD,FDFRI2----,Vg2,2025,3,28.6,points
Vestland,Årstad videregående skole,Frisør,0,FD,FDFRI2----,Vg2,2026,3,32.9,points
Vestland,Årstad videregående skole,Hudpleie,0,HS,HSHUD2----,Vg2,2024,3,27.5,points
Vestland,Årstad videregående skole,Hudpleie,0,HS,HSHUD2----,Vg2,2025,3,40.0,points
Vestland,Årstad videregående skole,Hudpleie,0,HS,HSHUD2----,Vg2,2026,3,35.0,points
Vestland,Årstad videregående skole,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,32.5,points
Vestland,Årstad videregående skole,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,32.2,points
Vestland,Årstad videregående skole,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,33.8,points
Vestland,Årstad videregående skole,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2024,3,41.4,points
Vestland,Årstad videregående skole,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2025,3,38.6,points
Vestland,Årstad videregående skole,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2026,3,,open
Vestland,Årstad videregående skole,Kjøretøy,0,TP,TPKJT2----,Vg2,2024,3,,open
Vestland,Årstad videregående skole,Kjøretøy,0,TP,TPKJT2----,Vg2,2025,3,25.0,points
Vestland,Årstad videregående skole,Kjøretøy,0,TP,TPKJT2----,Vg2,2026,3,,open
Vestland,Årstad videregående skole,Søm og tekstilhåndverk,0,DT,DTSTH2----,Vg2,2024,3,27.1,points
Vestland,Årstad videregående skole,Søm og tekstilhåndverk,0,DT,DTSTH2----,Vg2,2025,3,35.7,points
Vestland,Årstad videregående skole,Søm og tekstilhåndverk,0,DT,DTSTH2----,Vg2,2026,3,,open
Vestland,Årstad videregående skole,Dataelektronikerfaget,0,EL,ELDAT3----,Vg3,2024,3,28.6,points
Vestland,Årstad videregående skole,Dataelektronikerfaget,0,EL,ELDAT3----,Vg3,2025,3,35.7,points
Vestland,Årstad videregående skole,Dataelektronikerfaget,0,EL,ELDAT3----,Vg3,2026,3,,open
Vestland,Årstad videregående skole,Hudpleier,0,HS,HSHUD2----,Vg3,2024,3,26.3,points
Vestland,Årstad videregående skole,Hudterapi,0,HS,HSHUD3----,Vg3,2025,3,27.5,points
Vestland,Årstad videregående skole,Hudterapi,0,HS,HSHUD3----,Vg3,2026,3,30.0,points
Vestland,Årstad videregående skole,Interiør,0,FD,FDINT3----,Vg3,2024,3,,open
Vestland,Årstad videregående skole,Interiør,0,FD,FDINT3----,Vg3,2025,3,,open
Vestland,Årstad videregående skole,Interiør,0,FD,FDINT3----,Vg3,2026,3,,open
Vestland,Årstad videregående skole,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,35.0,points
Vestland,Årstad videregående skole,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,35.7,points
Vestland,Årstad videregående skole,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,35.7,points
Vestland,Åsane vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,34.3,points
Vestland,Åsane vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,35.9,points
Vestland,Åsane vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,34.3,points
Vestland,Åsane vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2026,3,32.4,points
Vestland,Åsane vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,40.6,points
Vestland,Åsane vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,37.6,points
Vestland,Åsane vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,39.1,points
Vestland,Åsane vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,35.2,points
Vestland,Åsane vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,34.3,points
Vestland,Åsane vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,22.9,points
Vestland,Åsane vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,28.8,points
Vestland,Åsane vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,,open
Vestland,Åsane vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,38.0,points
Vestland,Åsane vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,39.7,points
Vestland,Åsane vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,34.0,points
Vestland,Åsane vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,38.1,points
Vestland,Åsane vidaregåande skule,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,26.7,points
Vestland,Åsane vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2024,3,30.6,points
Vestland,Åsane vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2025,3,31.9,points
Vestland,Åsane vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2026,3,27.3,points
Vestland,Åsane vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,32.0,points
Vestland,Åsane vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,37.6,points
Vestland,Åsane vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,38.8,points
Vestland,Åsane vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,36.5,points
Vestland,Åsane vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,42.5,points
Vestland,Åsane vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,43.8,points
Vestland,Åsane vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,31.3,points
Vestland,Åsane vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2024,3,,open
Vestland,Åsane vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2025,3,,open
Vestland,Åsane vidaregåande skule,Betong og mur,0,BA,BABMO2----,Vg2,2026,3,,open
Vestland,Åsane vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,37.5,points
Vestland,Åsane vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,41.3,points
Vestland,Åsane vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,31.4,points
Vestland,Åsane vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,41.3,points
Vestland,Åsane vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,36.3,points
Vestland,Åsane vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,43.8,points
Vestland,Åsane vidaregåande skule,Helseservicefag,0,HS,HSHES2----,Vg2,2024,3,27.8,points
Vestland,Åsane vidaregåande skule,Helseservicefag,0,HS,HSHES2----,Vg2,2025,3,25.6,points
Vestland,Åsane vidaregåande skule,Helseservicefag,0,HS,HSHES2----,Vg2,2026,3,30.0,points
Vestland,Åsane vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,38.9,points
Vestland,Åsane vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,37.5,points
Vestland,Åsane vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,37.5,points
Vestland,Åsane vidaregåande skule,"Klima, energi og miljøteknikk",0,BA,BAKEM2----,Vg2,2024,3,,open
Vestland,Åsane vidaregåande skule,"Klima, energi og miljøteknikk",0,BA,BAKEM2----,Vg2,2025,3,,open
Vestland,Åsane vidaregåande skule,"Klima, energi og miljøteknikk",0,BA,BAKEM2----,Vg2,2026,3,,open
Vestland,Åsane vidaregåande skule,Rørlegger,0,BA,BARLF2----,Vg2,2024,3,38.6,points
Vestland,Åsane vidaregåande skule,Rørlegger,0,BA,BARLF2----,Vg2,2025,3,38.6,points
Vestland,Åsane vidaregåande skule,Rørlegger,0,BA,BARLF2----,Vg2,2026,3,38.6,points
Vestland,Åsane vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2024,3,35.0,points
Vestland,Åsane vidaregåande skule,Salg og reiseliv,0,SR,SRSRL2----,Vg2,2025,3,37.5,points
Vestland,Åsane vidaregåande skule,"Salg, service og reiseliv",1,SR,SRSSR2----,Vg2,2026,3,28.8,points
Vestland,Åsane vidaregåande skule,"Service, sikkerhet og admin",0,SR,SRSSH2----,Vg2,2024,3,23.8,points
Vestland,Åsane vidaregåande skule,"Service, sikkerhet og admin",0,SR,SRSSH2----,Vg2,2025,3,25.6,points
Vestland,Åsane vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2024,3,31.3,points
Vestland,Åsane vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2025,3,23.8,points
Vestland,Åsane vidaregåande skule,Transport og logistikk,0,TP,TPTOL2----,Vg2,2026,3,32.2,points
Vestland,Åsane vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,48.6,points
Vestland,Åsane vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,41.4,points
Vestland,Åsane vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,38.6,points
Vestland,Åsane vidaregåande skule,Apotekteknikk,0,HS,HSAPO3----,Vg3,2024,3,26.3,points
Vestland,Åsane vidaregåande skule,Apotekteknikk,0,HS,HSAPO3----,Vg3,2025,3,25.0,points
Vestland,Åsane vidaregåande skule,Apotekteknikk,0,HS,HSAPO3----,Vg3,2026,3,,open
Vestland,Åsane vidaregåande skule,Helsesekretær,0,HS,HSHSE3----,Vg3,2024,3,,open
Vestland,Åsane vidaregåande skule,Helsesekretær,0,HS,HSHSE3----,Vg3,2025,3,31.3,points
Vestland,Åsane vidaregåande skule,Helsesekretær,0,HS,HSHSE3----,Vg3,2026,3,,open
Vestland,Åsane vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,47.5,points
Vestland,Åsane vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,42.5,points
Vestland,Åsane vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,38.8,points
Vestland,Åsane vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,43.8,points
Vestland,Åsane vidaregåande skule,Tannhelsesekretær,0,HS,HSTAN3----,Vg3,2024,3,,open
Vestland,Åsane vidaregåande skule,Tannhelsesekretær,0,HS,HSTAN3----,Vg3,2025,3,,open
Vestland,Åsane vidaregåande skule,Tannhelsesekretær,0,HS,HSTAN3----,Vg3,2026,3,,open
