year,fylke,school,program,level,category,state,actual,forecast,p_fill,p_fill_raw,history_years,last_year_value
2024,Vestland,Knarvik vidaregåande skule,transport og logistikk,Vg2,TP,num,25.0,31.36,0.977,1.0,2,32.5
2024,Vestland,Knarvik vidaregåande skule,tømrer,Vg2,BA,num,31.4,35.04,0.934,0.998,2,31.4
2024,Vestland,Knarvik vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,43.8,43.05,0.98,1.0,2,33.3
2024,Vestland,Kvam vidaregåande skule,elektro og datateknologi,Vg1,EL,num,35.9,34.89,0.939,0.998,1,27.9
2024,Vestland,Kvam vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,39.7,34.74,0.905,0.995,3,34.3
2024,Vestland,Kvam vidaregåande skule,studiespesialisering,Vg1,ST,num,45.6,39.71,0.963,0.999,4,40.6
2024,Vestland,Kvam vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,36.1,33.38,0.977,1.0,3,32.5
2024,Vestland,Kvam vidaregåande skule,transport og logistikk,Vg2,TP,num,20.0,26.91,0.911,0.996,1,18.8
2024,Vestland,Kvinnherad vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,26.5,33.3,0.88,0.991,3,35.7
2024,Vestland,Kvinnherad vidaregåande skule,elektro og datateknologi,Vg1,EL,num,45.3,38.57,0.971,1.0,3,40.0
2024,Vestland,Kvinnherad vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,33.3,37.29,0.877,0.99,3,29.0
2024,Vestland,Kvinnherad vidaregåande skule,studiespesialisering,Vg1,ST,open,,38.54,0.872,0.99,3,24.2
2024,Vestland,Kvinnherad vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,35.3,34.47,0.925,0.997,2,35.7
2024,Vestland,Kvinnherad vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,25.0,33.47,0.89,0.993,2,32.5
2024,Vestland,Kvinnherad vidaregåande skule,elenergi og ekom,Vg2,EL,num,30.0,37.94,0.918,0.996,2,28.6
2024,Vestland,Kvinnherad vidaregåande skule,helsearbeiderfag,Vg2,HS,num,36.3,33.39,0.883,0.992,2,26.3
2024,Vestland,Kvinnherad vidaregåande skule,industriteknologi,Vg2,TP,num,37.5,31.98,0.897,0.994,2,28.8
2024,Vestland,Kvinnherad vidaregåande skule,kjemiprosess- og laboratorief,Vg2,TP,num,40.0,35.2,0.897,0.994,1,26.3
2024,Vestland,Kvinnherad vidaregåande skule,tømrer,Vg2,BA,num,25.0,32.07,0.874,0.99,2,25.7
2024,Vestland,Kvinnherad vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,30.0,41.32,0.898,0.994,1,41.4
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,35.3,37.96,0.978,1.0,4,30.8
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,elektro og datateknologi,Vg1,EL,num,47.2,46.1,0.988,1.0,3,43.6
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,"elektro og datateknologi, sk 3 år",Vg1,EL,num,47.9,47.71,0.984,1.0,3,42.7
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,teknologi- og industrifag,Vg1,TP,num,44.1,44.42,0.988,1.0,3,43.3
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,automatisering,Vg2,EL,num,50.0,48.52,0.984,1.0,3,47.5
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,brønnteknikk,Vg2,TP,num,52.5,49.1,0.988,1.0,3,48.9
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,elenergi og ekom,Vg2,EL,num,47.1,46.7,0.986,1.0,3,43.8
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,industriteknologi,Vg2,TP,num,28.8,40.69,0.976,1.0,0,
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,kjemiprosess- og laboratorief,Vg2,TP,num,51.3,47.36,0.982,1.0,2,48.8
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,maritime fag,Vg2,TP,num,47.5,43.6,0.984,1.0,3,43.3
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,tømrer,Vg2,BA,num,35.0,40.15,0.977,1.0,3,42.9
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,automatiseringsfaget,Vg3,EL,num,44.3,45.28,0.927,0.997,2,43.3
2024,Vestland,Laksevåg og Bergen Maritime videregående skole,maritim elektrikerfaget vg3 sk,Vg3,EL,num,50.0,47.18,0.978,1.0,0,
2024,Vestland,Langhaugen videregående skole,"musikk, dans og drama, dans",Vg1,MD,num,35.9,46.03,0.971,1.0,2,40.6
2024,Vestland,Langhaugen videregående skole,"musikk, dans og drama, musikk",Vg1,MD,num,51.1,52.76,0.972,1.0,2,54.3
2024,Vestland,Langhaugen videregående skole,studiespesialisering,Vg1,ST,num,47.2,48.79,0.979,1.0,7,44.1
2024,Vestland,Måløy vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,29.4,34.9,0.908,0.995,3,31.4
2024,Vestland,Måløy vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,39.7,38.78,0.964,0.999,4,38.8
2024,Vestland,Måløy vidaregåande skule,informasjonsteknologi og medieproduksjon,Vg1,IM,num,27.9,37.06,0.934,0.998,3,30.7
2024,Vestland,Måløy vidaregåande skule,naturbruk,Vg1,NA,num,38.8,37.65,0.973,1.0,4,32.9
2024,Vestland,Måløy vidaregåande skule,restaurant- og matfag,Vg1,RM,num,40.0,30.71,0.732,0.925,2,21.7
2024,Vestland,Måløy vidaregåande skule,studiespesialisering,Vg1,ST,num,41.5,42.64,0.963,0.999,4,38.1
2024,Vestland,Måløy vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,34.7,35.41,0.978,1.0,3,35.1
2024,Vestland,Måløy vidaregåande skule,akvakultur,Vg2,NA,num,24.3,35.99,0.907,0.995,2,34.3
2024,Vestland,Måløy vidaregåande skule,fiske og fangst,Vg2,NA,num,41.4,41.22,0.975,1.0,3,40.0
2024,Vestland,Måløy vidaregåande skule,informasjonsteknologi,Vg2,IM,num,30.0,36.18,0.919,0.997,2,31.3
2024,Vestland,Måløy vidaregåande skule,kjøretøy,Vg2,TP,num,36.3,31.56,0.913,0.996,2,32.5
2024,Vestland,Måløy vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,30.0,30.95,0.868,0.989,1,30.0
2024,Vestland,Måløy vidaregåande skule,maritime fag,Vg2,TP,num,41.1,34.1,0.928,0.997,2,35.0
2024,Vestland,Måløy vidaregåande skule,tømrer,Vg2,BA,num,22.9,33.34,0.904,0.995,2,25.7
2024,Vestland,Nordahl Grieg videregående skole,helse- og oppvekstfag,Vg1,HS,num,39.7,40.49,0.966,1.0,3,35.9
2024,Vestland,Nordahl Grieg videregående skole,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,40.6,45.14,0.946,0.999,2,41.7
2024,Vestland,Nordahl Grieg videregående skole,medier og kommunikasjon,Vg1,MK,num,40.6,44.32,0.974,1.0,4,34.1
2024,Vestland,Nordahl Grieg videregående skole,studiespesialisering,Vg1,ST,num,44.29,47.35,0.976,1.0,7,41.9
2024,Vestland,Nordahl Grieg videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,31.3,36.13,0.979,1.0,3,31.3
2024,Vestland,Nordahl Grieg videregående skole,helsearbeiderfag,Vg2,HS,num,42.5,42.0,0.978,1.0,3,38.8
2024,Vestland,Nordahl Grieg videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,45.0,47.95,0.981,1.0,2,45.0
2024,Vestland,Odda vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,30.6,35.59,0.889,0.993,3,32.4
2024,Vestland,Odda vidaregåande skule,elektro og datateknologi,Vg1,EL,num,31.8,38.91,0.929,0.997,2,25.7
2024,Vestland,Odda vidaregåande skule,helse- og oppvekstfag,Vg1,HS,open,,36.99,0.886,0.992,3,30.0
2024,Vestland,Odda vidaregåande skule,studiespesialisering,Vg1,ST,num,33.3,44.27,0.881,0.991,3,45.0
2024,Vestland,Odda vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,31.9,33.79,0.973,1.0,3,34.2
2024,Vestland,Odda vidaregåande skule,helsearbeiderfag,Vg2,HS,num,25.7,32.68,0.909,0.995,1,20.0
2024,Vestland,Odda vidaregåande skule,industriteknologi,Vg2,TP,num,24.4,32.27,0.904,0.995,2,31.3
2024,Vestland,Odda vidaregåande skule,kjemiprosess- og laboratorief,Vg2,TP,num,43.3,37.71,0.905,0.995,1,31.1
2024,Vestland,Odda vidaregåande skule,"smed, lal",Vg2,DT,num,40.0,39.87,0.874,0.99,0,
2024,Vestland,Odda vidaregåande skule,tømrer,Vg2,BA,num,38.6,31.53,0.9,0.994,2,20.0
2024,Vestland,Olsvikåsen videregående skole,helse- og oppvekstfag,Vg1,HS,num,35.6,41.9,0.98,1.0,4,37.3
2024,Vestland,Olsvikåsen videregående skole,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,41.8,45.27,0.984,1.0,3,42.2
2024,Vestland,Olsvikåsen videregående skole,"kunst, design og arkitektur",Vg1,KD,num,37.3,41.38,0.978,1.0,4,25.3
2024,Vestland,Olsvikåsen videregående skole,studiespesialisering,Vg1,ST,num,47.7,48.84,0.98,1.0,7,40.6
2024,Vestland,Olsvikåsen videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,34.4,41.84,0.983,1.0,3,41.3
2024,Vestland,Olsvikåsen videregående skole,helsearbeiderfag,Vg2,HS,num,38.8,41.73,0.982,1.0,3,32.5
2024,Vestland,Os gymnas,studiespesialisering,Vg1,ST,num,42.5,40.81,0.912,0.996,6,30.5
2024,Vestland,Os vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,30.9,36.61,0.937,0.998,3,33.8
2024,Vestland,Os vidaregåande skule,elektro og datateknologi,Vg1,EL,num,35.7,42.26,0.956,0.999,2,40.0
2024,Vestland,Os vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,32.6,36.87,0.975,1.0,4,32.3
2024,Vestland,Os vidaregåande skule,"helse- og oppvekstfag, sk 3 år",Vg1,HS,num,38.4,43.58,0.972,1.0,0,
2024,Vestland,Os vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,41.9,39.37,0.968,1.0,2,44.6
2024,Vestland,Os vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,36.0,36.87,0.986,1.0,3,31.6
2024,Vestland,Os vidaregåande skule,ambulansefag,Vg2,HS,num,56.3,55.6,0.987,1.0,3,55.0
2024,Vestland,Os vidaregåande skule,"anleggsteknikk, lal",Vg2,BA,num,37.1,40.44,0.974,1.0,0,
2024,Vestland,Os vidaregåande skule,arbeidsmaskiner,Vg2,TP,num,33.8,38.78,0.984,1.0,3,32.5
2024,Vestland,Os vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,40.0,40.76,0.978,1.0,3,38.8
2024,Vestland,Os vidaregåande skule,elenergi og ekom,Vg2,EL,num,38.6,41.07,0.985,1.0,3,44.3
2024,Vestland,Os vidaregåande skule,helsearbeiderfag,Vg2,HS,num,47.5,40.69,0.977,1.0,3,28.8
2024,Vestland,Os vidaregåande skule,kjøretøy,Vg2,TP,num,27.5,33.69,0.94,0.998,2,24.4
2024,Vestland,Os vidaregåande skule,salg og reiseliv,Vg2,SR,num,33.3,39.62,0.974,1.0,3,47.8
2024,Vestland,Os vidaregåande skule,transport og logistikk,Vg2,TP,num,17.5,33.65,0.94,0.998,2,28.9
2024,Vestland,Os vidaregåande skule,tømrer,Vg2,BA,num,22.9,33.18,0.975,1.0,3,31.4
2024,Vestland,Os vidaregåande skule,"anleggsmaskinmekanikerfaget, lal",Vg3,TP,num,37.1,39.05,0.978,1.0,0,
2024,Vestland,Os vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,31.4,42.45,0.98,1.0,2,31.3
2024,Vestland,Osterøy vidaregåande skule,elektro og datateknologi,Vg1,EL,num,38.1,39.7,0.976,1.0,3,36.7
2024,Vestland,Osterøy vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,28.0,31.94,0.902,0.994,3,30.5
2024,Vestland,Osterøy vidaregåande skule,studiespesialisering,Vg1,ST,num,24.7,36.33,0.899,0.994,6,28.7
2024,Vestland,Osterøy vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,35.0,31.58,0.938,0.998,2,23.6
2024,Vestland,Osterøy vidaregåande skule,elenergi og ekom,Vg2,EL,num,44.3,41.04,0.974,1.0,3,36.3
2024,Vestland,Osterøy vidaregåande skule,helsearbeiderfag,Vg2,HS,num,32.5,30.7,0.907,0.995,2,23.8
2024,Vestland,Osterøy vidaregåande skule,industriteknologi,Vg2,TP,num,26.3,26.83,0.916,0.996,2,17.5
2024,Vestland,Sandsli videregående skole,restaurant- og matfag,Vg1,RM,num,34.2,33.17,0.912,0.996,3,32.1
2024,Vestland,Sandsli videregående skole,"salg, service og reiseliv",Vg1,SR,num,42.5,33.79,0.966,1.0,0,
2024,Vestland,Sandsli videregående skole,studiespesialisering,Vg1,ST,num,44.4,43.14,0.974,1.0,7,36.0
2024,Vestland,Sandsli videregående skole,baker og konditor,Vg2,RM,num,22.9,33.45,0.959,0.999,3,28.6
2024,Vestland,Sandsli videregående skole,kokk- og servitørfag,Vg2,RM,num,25.7,27.84,0.967,1.0,3,32.9
2024,Vestland,Slåtthaug videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,34.0,33.78,0.97,1.0,4,23.8
2024,Vestland,Slåtthaug videregående skole,elektro og datateknologi,Vg1,EL,num,37.1,41.42,0.981,1.0,3,39.1
2024,Vestland,Slåtthaug videregående skole,helse- og oppvekstfag,Vg1,HS,num,33.1,35.52,0.92,0.997,3,29.5
2024,Vestland,Slåtthaug videregående skole,teknologi- og industrifag,Vg1,TP,num,36.2,36.42,0.982,1.0,3,32.0
2024,Vestland,Slåtthaug videregående skole,automatisering,Vg2,EL,num,48.6,38.91,0.977,1.0,3,44.3
2024,Vestland,Slåtthaug videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,22.5,34.94,0.972,1.0,3,32.5
2024,Vestland,Slåtthaug videregående skole,betong og mur,Vg2,BA,num,23.3,29.62,0.932,0.998,2,21.4
2024,Vestland,Slåtthaug videregående skole,"bilskade, lakk og karosseri",Vg2,TP,num,22.5,31.3,0.93,0.998,2,23.8
2024,Vestland,Slåtthaug videregående skole,elenergi og ekom,Vg2,EL,num,40.0,37.14,0.98,1.0,3,35.7
2024,Vestland,Slåtthaug videregående skole,helsearbeiderfag,Vg2,HS,num,31.1,35.93,0.924,0.997,2,24.4
2024,Vestland,Slåtthaug videregående skole,industriteknologi,Vg2,TP,num,37.5,37.38,0.931,0.998,2,37.5
2024,Vestland,Slåtthaug videregående skole,kjøretøy,Vg2,TP,num,22.5,29.83,0.926,0.997,2,26.3
2024,Vestland,Slåtthaug videregående skole,"kulde-, varmepumpe-, vent.tekn",Vg2,EL,num,23.8,35.56,0.932,0.998,1,23.3
2024,Vestland,Slåtthaug videregående skole,tømrer,Vg2,BA,num,31.3,34.91,0.969,1.0,3,31.4
2024,Vestland,Slåtthaug videregående skole,automatiseringsfaget,Vg3,EL,num,24.3,40.57,0.901,0.994,2,41.7
2024,Vestland,Slåtthaug videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,25.7,42.33,0.975,1.0,2,36.7
2024,Vestland,Sogndal vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,open,,29.17,0.921,0.997,3,19.5
2024,Vestland,Sogndal vidaregåande skule,elektro og datateknologi,Vg1,EL,num,42.5,40.42,0.981,1.0,3,39.4
2024,Vestland,Sogndal vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,36.2,34.85,0.969,1.0,4,32.1
2024,Vestland,Sogndal vidaregåande skule,idrettsfag,Vg1,ID,num,46.5,39.13,0.972,1.0,4,45.6
2024,Vestland,Sogndal vidaregåande skule,restaurant- og matfag,Vg1,RM,zero,,30.91,0.89,0.993,2,31.7
2024,Vestland,Sogndal vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,23.3,31.77,0.952,0.999,2,25.6
2024,Vestland,Sogndal vidaregåande skule,studiespesialisering,Vg1,ST,open,,40.08,0.917,0.996,3,30.5
2024,Vestland,Sogndal vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,33.8,35.2,0.981,1.0,3,30.6
2024,Vestland,Sogndal vidaregåande skule,anleggsteknikk,Vg2,BA,num,34.3,36.74,0.978,1.0,3,31.3
2024,Vestland,Sogndal vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,22.5,32.85,0.972,1.0,3,31.1
2024,Vestland,Sogndal vidaregåande skule,betong og mur,Vg2,BA,num,34.3,31.13,0.909,0.995,2,15.7
2024,Vestland,Sogndal vidaregåande skule,datateknologi og elektronikk,Vg2,EL,num,14.4,32.44,0.924,0.997,2,30.0
2024,Vestland,Sogndal vidaregåande skule,elenergi og ekom,Vg2,EL,num,44.3,41.45,0.979,1.0,3,42.9
2024,Vestland,Sogndal vidaregåande skule,helsearbeiderfag,Vg2,HS,num,36.3,31.17,0.923,0.997,2,23.8
2024,Vestland,Sogndal vidaregåande skule,kjøretøy,Vg2,TP,num,21.3,28.09,0.972,1.0,3,20.0
2024,Vestland,Sogndal vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,31.4,26.73,0.892,0.993,1,20.0
2024,Vestland,Sogndal vidaregåande skule,rørlegger,Vg2,BA,num,34.3,36.35,0.93,0.998,2,35.7
2024,Vestland,Sogndal vidaregåande skule,salg og reiseliv,Vg2,SR,num,21.3,27.91,0.913,0.996,2,18.8
2024,Vestland,Sogndal vidaregåande skule,transport og logistikk,Vg2,TP,num,20.0,27.48,0.925,0.997,2,23.8
2024,Vestland,Sogndal vidaregåande skule,tømrer,Vg2,BA,num,28.6,32.32,0.918,0.996,2,28.6
2024,Vestland,Sogndal vidaregåande skule,dataelektronikerfaget,Vg3,EL,num,28.6,33.95,0.895,0.994,2,26.7
2024,Vestland,Sotra vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,30.3,33.56,0.93,0.998,3,28.6
2024,Vestland,Sotra vidaregåande skule,elektro og datateknologi,Vg1,EL,num,36.8,40.58,0.984,1.0,3,36.3
2024,Vestland,Sotra vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,32.8,33.54,0.928,0.997,3,20.0
2024,Vestland,Sotra vidaregåande skule,idrettsfag,Vg1,ID,num,41.3,45.14,0.975,1.0,4,44.4
2024,Vestland,Sotra vidaregåande skule,restaurant- og matfag,Vg1,RM,num,35.0,34.55,0.964,0.999,4,24.9
2024,Vestland,Sotra vidaregåande skule,"salg, service og reiseliv",Vg1,SR,num,38.1,36.81,0.961,0.999,2,37.9
2024,Vestland,Sotra vidaregåande skule,studiespesialisering,Vg1,ST,num,44.1,40.73,0.972,1.0,7,29.4
2024,Vestland,Sotra vidaregåande skule,"studiespesialisering, teknologifag",Vg1,ST,num,42.9,43.44,0.976,1.0,2,39.4
2024,Vestland,Sotra vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,38.5,38.2,0.984,1.0,3,37.1
2024,Vestland,Sotra vidaregåande skule,automatisering,Vg2,EL,num,46.3,42.38,0.98,1.0,3,40.0
2024,Vestland,Sotra vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,45.0,37.24,0.935,0.998,2,28.8
2024,Vestland,Sotra vidaregåande skule,betong og mur,Vg2,BA,num,30.0,31.66,0.919,0.997,2,21.4
2024,Vestland,Sotra vidaregåande skule,elenergi og ekom,Vg2,EL,num,38.8,40.89,0.982,1.0,3,41.4
2024,Vestland,Sotra vidaregåande skule,helsearbeiderfag,Vg2,HS,num,35.0,40.07,0.974,1.0,3,33.8
2024,Vestland,Sotra vidaregåande skule,industriteknologi,Vg2,TP,num,37.5,36.36,0.977,1.0,3,37.5
2024,Vestland,Sotra vidaregåande skule,kjøretøy,Vg2,TP,num,30.0,31.63,0.933,0.998,2,30.0
2024,Vestland,Sotra vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,28.6,32.22,0.906,0.995,2,35.7
2024,Vestland,Sotra vidaregåande skule,salg og reiseliv,Vg2,SR,num,22.5,30.31,0.923,0.997,2,18.8
2024,Vestland,Sotra vidaregåande skule,tømrer,Vg2,BA,num,28.6,32.23,0.927,0.997,2,24.3
