school,fylke,program,occurrence,level,category,year,round,expected,spread,p_fill,history_years
Laksevåg og Bergen Maritime videregående skole,Vestland,Kjemiprosess- og laboratorief,0,Vg2,TP,2027,1,49.4,4.4,0.882,5
Laksevåg og Bergen Maritime videregående skole,Vestland,Maritime fag,0,Vg2,TP,2027,1,44.7,4.4,0.904,6
Laksevåg og Bergen Maritime videregående skole,Vestland,Tømrer,0,Vg2,BA,2027,1,36.8,4.4,0.838,6
Laksevåg og Bergen Maritime videregående skole,Vestland,Automatiseringsfaget,0,Vg3,EL,2027,1,44.9,4.4,0.691,5
Laksevåg og Bergen Maritime videregående skole,Vestland,Maritim elektrikerfaget vg3 sk,0,Vg3,EL,2027,1,49.6,5.6,0.878,3
Langhaugen videregående skole,Vestland,"Musikk, dans og drama, dans",0,Vg1,MD,2027,1,45.6,4.4,0.805,5
Langhaugen videregående skole,Vestland,"Musikk, dans og drama, musikk",0,Vg1,MD,2027,1,51.4,4.4,0.846,5
Langhaugen videregående skole,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,47.5,4.4,0.833,10
Måløy vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,30.8,4.4,0.599,6
Måløy vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,35.0,4.4,0.683,7
Måløy vidaregåande skule,Vestland,Naturbruk,0,Vg1,NA,2027,1,34.7,4.4,0.693,7
Måløy vidaregåande skule,Vestland,Restaurant- og matfag,0,Vg1,RM,2027,1,30.7,5.6,0.322,3
Måløy vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,39.0,4.4,0.65,7
Måløy vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,34.3,4.4,0.616,5
Måløy vidaregåande skule,Vestland,Akvakultur,0,Vg2,NA,2027,1,32.9,4.4,0.422,4
Måløy vidaregåande skule,Vestland,Fiske og fangst,0,Vg2,NA,2027,1,38.7,4.4,0.744,6
Måløy vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,29.5,6.5,0.431,1
Måløy vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,28.8,4.4,0.588,5
Måløy vidaregåande skule,Vestland,Kokk- og servitørfag,0,Vg2,RM,2027,1,30.4,5.6,0.392,3
Måløy vidaregåande skule,Vestland,Maritime fag,0,Vg2,TP,2027,1,35.4,4.4,0.654,5
Måløy vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,29.3,4.4,0.431,4
Nordahl Grieg videregående skole,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,36.6,4.4,0.773,6
Nordahl Grieg videregående skole,Vestland,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2027,1,42.3,4.4,0.752,5
Nordahl Grieg videregående skole,Vestland,Medier og kommunikasjon,0,Vg1,MK,2027,1,41.1,4.4,0.777,7
Nordahl Grieg videregående skole,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,44.1,4.4,0.759,10
Nordahl Grieg videregående skole,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,34.5,4.4,0.793,6
Nordahl Grieg videregående skole,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,36.3,4.4,0.789,6
Nordahl Grieg videregående skole,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,43.2,4.4,0.851,5
Odda vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,31.6,4.4,0.544,6
Odda vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,34.8,4.4,0.619,5
Odda vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,32.8,4.4,0.301,4
Odda vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,39.4,4.4,0.266,4
Odda vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,32.2,4.4,0.535,5
Odda vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,33.9,4.4,0.605,4
Odda vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,28.1,5.6,0.388,3
Odda vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,29.3,4.4,0.413,4
Odda vidaregåande skule,Vestland,Kjemiprosess- og laboratorief,0,Vg2,TP,2027,1,38.9,5.6,0.421,3
Odda vidaregåande skule,Vestland,"Smed, LAL",0,Vg2,DT,2027,1,40.2,5.6,0.523,2
Odda vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,30.9,5.6,0.36,3
Olsvikåsen videregående skole,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,37.2,4.4,0.828,7
Olsvikåsen videregående skole,Vestland,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2027,1,42.9,4.4,0.886,6
Olsvikåsen videregående skole,Vestland,"Kunst, design og arkitektur",0,Vg1,KD,2027,1,39.6,4.4,0.796,7
Olsvikåsen videregående skole,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,45.4,4.4,0.794,10
Olsvikåsen videregående skole,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,37.6,4.4,0.827,6
Olsvikåsen videregående skole,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,38.5,4.4,0.824,6
Os gymnas,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,40.2,4.4,0.52,8
Os vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,33.1,4.4,0.68,6
Os vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,38.2,4.4,0.763,5
Os vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,35.1,4.4,0.768,7
Os vidaregåande skule,Vestland,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2027,1,40.1,5.6,0.822,3
Os vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,37.6,4.4,0.778,5
Os vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,42.5,6.5,0.69,1
Os vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,35.1,4.4,0.846,6
Os vidaregåande skule,Vestland,Ambulansefag,0,Vg2,HS,2027,1,54.0,4.4,0.876,6
Os vidaregåande skule,Vestland,"Anleggsteknikk, LAL",0,Vg2,BA,2027,1,39.5,5.6,0.813,2
Os vidaregåande skule,Vestland,Arbeidsmaskiner,0,Vg2,TP,2027,1,36.9,4.4,0.83,6
Os vidaregåande skule,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,36.1,4.4,0.768,6
Os vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,38.8,4.4,0.853,6
Os vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,35.2,4.4,0.594,5
Os vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,30.4,4.4,0.669,5
Os vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,36.4,4.4,0.74,5
Os vidaregåande skule,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,35.4,6.5,0.637,1
Os vidaregåande skule,Vestland,Transport og logistikk,0,Vg2,TP,2027,1,28.8,4.4,0.688,5
Os vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,29.3,4.4,0.765,6
Os vidaregåande skule,Vestland,"Anleggsmaskinmekanikerfaget, LAL",0,Vg3,TP,2027,1,39.2,5.6,0.815,2
Os vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,40.0,4.4,0.828,5
Osterøy vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,38.3,4.4,0.734,6
Osterøy vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,30.8,4.4,0.397,5
Osterøy vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,33.9,4.4,0.427,8
Osterøy vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,29.9,4.4,0.612,5
Osterøy vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,38.5,4.4,0.554,5
Osterøy vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,31.8,4.4,0.394,4
Osterøy vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,27.1,4.4,0.424,4
Sandsli videregående skole,Vestland,Restaurant- og matfag,0,Vg1,RM,2027,1,32.1,4.4,0.577,6
Sandsli videregående skole,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,42.4,4.4,0.719,10
Sandsli videregående skole,Vestland,Baker og konditor,0,Vg2,RM,2027,1,31.7,4.4,0.523,5
Sandsli videregående skole,Vestland,Kokk- og servitørfag,0,Vg2,RM,2027,1,26.5,4.4,0.702,6
Sandsli videregående skole,Vestland,Påbygg gen studiekomp e/yrkeskomp,0,Vg3,PB,2027,1,39.8,6.5,0.731,1
Sandsli videregående skole,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,40.9,6.5,0.797,1
Slåtthaug videregående skole,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,32.3,4.4,0.714,7
Slåtthaug videregående skole,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,39.1,4.4,0.798,6
Slåtthaug videregående skole,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,32.6,4.4,0.599,6
Slåtthaug videregående skole,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,35.2,4.4,0.777,6
Slåtthaug videregående skole,Vestland,Automatisering,0,Vg2,EL,2027,1,42.1,4.4,0.767,6
Slåtthaug videregående skole,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,31.4,4.4,0.698,6
Slåtthaug videregående skole,Vestland,Betong og mur,0,Vg2,BA,2027,1,27.2,4.4,0.424,4
Slåtthaug videregående skole,Vestland,"Bilskade, lakk og karosseri",0,Vg2,TP,2027,1,25.4,4.4,0.63,5
Slåtthaug videregående skole,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,37.6,4.4,0.785,6
Slåtthaug videregående skole,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,31.3,4.4,0.595,5
Slåtthaug videregående skole,Vestland,Industriteknologi,0,Vg2,TP,2027,1,34.2,4.4,0.476,4
Slåtthaug videregående skole,Vestland,Kjøretøy,0,Vg2,TP,2027,1,28.4,4.4,0.603,5
Slåtthaug videregående skole,Vestland,"Kulde-, varmepumpe-, vent.tekn",0,Vg2,EL,2027,1,32.0,5.6,0.474,3
Slåtthaug videregående skole,Vestland,Tømrer,0,Vg2,BA,2027,1,30.7,4.4,0.532,5
Slåtthaug videregående skole,Vestland,Automatiseringsfaget,0,Vg3,EL,2027,1,36.1,4.4,0.412,4
Slåtthaug videregående skole,Vestland,Påbygg gen studiekomp e/yrkeskomp,0,Vg3,PB,2027,1,39.0,6.5,0.654,1
Slåtthaug videregående skole,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,37.3,4.4,0.757,5
Sogndal vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,26.8,4.4,0.34,4
Sogndal vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,38.5,4.4,0.764,6
Sogndal vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,33.7,4.4,0.506,6
Sogndal vidaregåande skule,Vestland,Idrettsfag,0,Vg1,ID,2027,1,41.0,4.4,0.699,7
Sogndal vidaregåande skule,Vestland,Restaurant- og matfag,0,Vg1,RM,2027,1,28.0,5.6,0.359,3
Sogndal vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,30.3,4.4,0.454,4
Sogndal vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,37.8,5.6,0.223,3
Sogndal vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,32.5,4.4,0.742,6
Sogndal vidaregåande skule,Vestland,Anleggsteknikk,0,Vg2,BA,2027,1,34.3,4.4,0.775,6
Sogndal vidaregåande skule,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,29.3,4.4,0.505,5
Sogndal vidaregåande skule,Vestland,Betong og mur,0,Vg2,BA,2027,1,28.6,4.4,0.389,4
Sogndal vidaregåande skule,Vestland,Datateknologi og elektronikk,0,Vg2,EL,2027,1,30.2,4.4,0.57,4
Sogndal vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,39.4,4.4,0.75,6
Sogndal vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,31.0,4.4,0.564,5
Sogndal vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,25.5,4.4,0.67,6
Sogndal vidaregåande skule,Vestland,"Klima, energi og miljøteknikk",0,Vg2,BA,2027,1,31.2,6.5,0.46,1
Sogndal vidaregåande skule,Vestland,Kokk- og servitørfag,0,Vg2,RM,2027,1,27.3,5.6,0.379,3
Sogndal vidaregåande skule,Vestland,Rørlegger,0,Vg2,BA,2027,1,33.9,4.4,0.443,4
Sogndal vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,26.6,4.4,0.482,4
Sogndal vidaregåande skule,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,30.9,7.0,0.303,0
Sogndal vidaregåande skule,Vestland,Transport og logistikk,0,Vg2,TP,2027,1,24.8,4.4,0.591,5
Sogndal vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,30.3,4.4,0.417,4
Sogndal vidaregåande skule,Vestland,Dataelektronikerfaget,0,Vg3,EL,2027,1,30.8,4.4,0.377,4
Sotra vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,31.3,4.4,0.647,6
Sotra vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,38.6,4.4,0.833,6
Sotra vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,33.0,4.4,0.631,6
Sotra vidaregåande skule,Vestland,Idrettsfag,0,Vg1,ID,2027,1,42.6,4.4,0.768,7
Sotra vidaregåande skule,Vestland,Restaurant- og matfag,0,Vg1,RM,2027,1,32.2,4.4,0.656,7
Sotra vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,36.9,4.4,0.732,5
Sotra vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,40.9,4.4,0.7,10
Sotra vidaregåande skule,Vestland,"Studiespesialisering, teknologifag",0,Vg1,ST,2027,1,42.6,4.4,0.733,5
Sotra vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,37.2,4.4,0.813,6
Sotra vidaregåande skule,Vestland,Automatisering,0,Vg2,EL,2027,1,44.1,4.4,0.803,6
Sotra vidaregåande skule,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,36.3,4.4,0.631,5
Sotra vidaregåande skule,Vestland,Betong og mur,0,Vg2,BA,2027,1,28.8,4.4,0.443,4
Sotra vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,40.3,4.4,0.82,6
Sotra vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,35.7,4.4,0.563,5
Sotra vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,36.5,4.4,0.769,6
Sotra vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,29.9,4.4,0.636,5
Sotra vidaregåande skule,Vestland,Kokk- og servitørfag,0,Vg2,RM,2027,1,30.5,4.4,0.584,5
Sotra vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,29.8,4.4,0.571,4
Sotra vidaregåande skule,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,34.0,7.0,0.385,0
Sotra vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,30.7,4.4,0.473,4
Sotra vidaregåande skule,Vestland,Automatiseringsfaget,0,Vg3,EL,2027,1,38.8,4.4,0.439,4
Sotra vidaregåande skule,Vestland,Påbygg gen studiekomp e/yrkeskomp,0,Vg3,PB,2027,1,38.4,6.5,0.703,1
Sotra vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,40.0,4.4,0.793,5
Stend vidaregåande skule,Vestland,Idrettsfag,0,Vg1,ID,2027,1,44.4,4.4,0.756,7
Stend vidaregåande skule,Vestland,Naturbruk,0,Vg1,NA,2027,1,33.3,5.6,0.558,3
Stend vidaregåande skule,Vestland,"Naturbruk, anleggsgartner",0,Vg1,NA,2027,1,31.2,5.6,0.355,3
Stend vidaregåande skule,Vestland,"Naturbruk, dyrefag",0,Vg1,NA,2027,1,30.9,4.4,0.732,5
Stend vidaregåande skule,Vestland,"Naturbruk, friluftsliv",0,Vg1,NA,2027,1,37.3,4.4,0.73,6
Stend vidaregåande skule,Vestland,"Naturbruk, hest",0,Vg1,NA,2027,1,38.6,4.4,0.597,4
Stend vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,36.1,4.4,0.716,5
Stend vidaregåande skule,Vestland,Anleggsgartner,0,Vg2,BA,2027,1,31.8,4.4,0.625,5
Stend vidaregåande skule,Vestland,Heste- og dyrefag,0,Vg2,NA,2027,1,32.9,4.4,0.618,5
Stend vidaregåande skule,Vestland,Landbruk og gartnernæring,0,Vg2,NA,2027,1,29.3,5.6,0.433,2
Stend vidaregåande skule,Vestland,"Landbruk/gartnernæring, friluftsliv",0,Vg2,NA,2027,1,35.1,4.4,0.497,4
Stend vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,33.4,4.4,0.556,4
Stend vidaregåande skule,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,33.6,6.5,0.577,1
Stend vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,42.4,4.4,0.781,5
Stord vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,28.7,4.4,0.457,5
Stord vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,35.9,4.4,0.621,5
Stord vidaregåande skule,Vestland,Idrettsfag,0,Vg1,ID,2027,1,37.9,4.4,0.602,6
Stord vidaregåande skule,Vestland,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,1,32.9,4.4,0.7,7
Stord vidaregåande skule,Vestland,Medier og kommunikasjon,0,Vg1,MK,2027,1,34.1,4.4,0.652,6
Stord vidaregåande skule,Vestland,"Musikk, dans og drama, musikk",0,Vg1,MD,2027,1,37.3,4.4,0.552,4
Stord vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,29.9,4.4,0.482,4
Stord vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,33.7,4.4,0.477,5
Stord vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,29.2,4.4,0.642,5
Stord vidaregåande skule,Vestland,Automatisering,0,Vg2,EL,2027,1,38.7,4.4,0.735,6
Stord vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,37.3,4.4,0.65,5
Stord vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,29.8,4.4,0.538,5
Stord vidaregåande skule,Vestland,Informasjonsteknologi,0,Vg2,IM,2027,1,30.1,4.4,0.405,4
Stord vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,24.8,4.4,0.574,5
Stord vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,27.4,4.4,0.485,4
Stord vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,28.4,4.4,0.568,5
Stord vidaregåande skule,Vestland,Automatiseringsfaget,0,Vg3,EL,2027,1,37.8,4.4,0.531,5
Stord vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,35.5,5.6,0.469,3
Stryn vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,27.4,4.4,0.371,4
Stryn vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,32.4,4.4,0.562,6
Stryn vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,33.6,4.4,0.411,5
Stryn vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,29.9,4.4,0.501,4
Stryn vidaregåande skule,Vestland,Betong og mur,0,Vg2,BA,2027,1,31.1,4.4,0.622,6
Stryn vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,29.7,4.4,0.412,4
Stryn vidaregåande skule,Vestland,Transport og logistikk,0,Vg2,TP,2027,1,26.7,4.4,0.585,5
Stryn vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,30.6,4.4,0.56,5
Tertnes vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,42.0,4.4,0.724,10
Voss gymnas,Vestland,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,1,31.4,4.4,0.463,4
Voss gymnas,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,31.7,4.4,0.468,5
Voss gymnas,Vestland,Idrettsfag,0,Vg1,ID,2027,1,35.7,4.4,0.606,5
Voss gymnas,Vestland,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,1,33.6,4.4,0.566,6
Voss gymnas,Vestland,"Kunst, design og arkitektur",0,Vg1,KD,2027,1,36.5,4.4,0.547,6
Voss gymnas,Vestland,"Musikk, dans og drama, musikk",0,Vg1,MD,2027,1,36.8,4.4,0.556,4
Voss gymnas,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,30.3,5.6,0.34,2
Voss gymnas,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,36.7,4.4,0.406,5
Voss gymnas,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,29.8,4.4,0.672,6
Voss gymnas,Vestland,Frisør,0,Vg2,FD,2027,1,28.7,4.4,0.555,4
Voss gymnas,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,31.6,4.4,0.571,5
Voss gymnas,Vestland,Informasjonsteknologi,0,Vg2,IM,2027,1,27.7,4.4,0.486,4
Voss gymnas,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,27.7,4.4,0.492,4
Voss gymnas,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,30.0,7.0,0.312,0
Voss gymnas,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,40.1,4.4,0.731,5
Voss vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,32.0,4.4,0.624,6
Voss vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,35.6,4.4,0.809,6
Voss vidaregåande skule,Vestland,Naturbruk,0,Vg1,NA,2027,1,31.8,4.4,0.619,6
Voss vidaregåande skule,Vestland,"Naturbruk, friluftsliv",0,Vg1,NA,2027,1,38.3,4.4,0.617,5
Voss vidaregåande skule,Vestland,"Naturbruk, hest",0,Vg1,NA,2027,1,34.2,4.4,0.685,6
Voss vidaregåande skule,Vestland,Restaurant- og matfag,0,Vg1,RM,2027,1,34.7,5.6,0.34,3
Voss vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,34.5,4.4,0.788,6
Voss vidaregåande skule,Vestland,Arbeidsmaskiner,0,Vg2,TP,2027,1,34.9,4.4,0.667,5
Voss vidaregåande skule,Vestland,Baker og konditor,0,Vg2,RM,2027,1,34.7,4.4,0.546,4
Voss vidaregåande skule,Vestland,Betong og mur,0,Vg2,BA,2027,1,30.7,4.4,0.424,4
Voss vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,40.2,4.4,0.796,6
Voss vidaregåande skule,Vestland,Heste- og dyrefag,0,Vg2,NA,2027,1,33.2,4.4,0.606,5
Voss vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,34.3,4.4,0.744,6
Voss vidaregåande skule,Vestland,Kjøretøy,0,Vg2,TP,2027,1,27.3,5.6,0.453,3
Voss vidaregåande skule,Vestland,Kokk- og servitørfag,0,Vg2,RM,2027,1,29.7,4.4,0.562,5
Voss vidaregåande skule,Vestland,Landbruk og gartnernæring,0,Vg2,NA,2027,1,32.8,4.4,0.511,5
Voss vidaregåande skule,Vestland,"Landbruk/gartnernæring, friluftsliv",0,Vg2,NA,2027,1,34.0,5.6,0.401,3
Voss vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,30.3,4.4,0.606,5
Voss vidaregåande skule,Vestland,Landbruk,0,Vg3,NA,2027,1,32.9,4.4,0.391,4
Voss vidaregåande skule,Vestland,Studieforberedende naturbruk,0,Vg3,NA,2027,1,31.3,4.4,0.403,4
Årdal vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,31.3,4.4,0.588,5
Årdal vidaregåande skule,Vestland,Studiespesialisering,0,Vg1,ST,2027,1,35.5,4.4,0.247,4
Årdal vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,29.5,4.4,0.53,5
Årdal vidaregåande skule,Vestland,Automatisering,0,Vg2,EL,2027,1,34.6,5.6,0.306,3
Årdal vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,30.7,4.4,0.47,5
Årdal vidaregåande skule,Vestland,Kjemiprosess- og laboratorief,0,Vg2,TP,2027,1,36.4,5.6,0.394,3
Årdal vidaregåande skule,Vestland,Automatiseringsfaget,0,Vg3,EL,2027,1,31.7,5.6,0.288,3
Årdal vidaregåande skule,Vestland,Påbygg gen studiekomp e/yrkeskomp,0,Vg3,PB,2027,1,34.2,7.0,0.309,0
Årdal vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,34.1,4.4,0.551,4
Årstad videregående skole,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,39.1,4.4,0.845,6
Årstad videregående skole,Vestland,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,1,33.6,4.4,0.638,5
Årstad videregående skole,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,34.2,4.4,0.642,6
Årstad videregående skole,Vestland,"Håndverk, design og produktutvikling",0,Vg1,DT,2027,1,38.7,4.4,0.695,6
Årstad videregående skole,Vestland,"Kunst, design og arkitektur",0,Vg1,KD,2027,1,40.1,4.4,0.613,6
Årstad videregående skole,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,35.0,4.4,0.824,6
Årstad videregående skole,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,33.4,4.4,0.485,4
Årstad videregående skole,Vestland,Blomsterdekoratør,0,Vg2,FD,2027,1,29.4,4.4,0.426,4
Årstad videregående skole,Vestland,Datateknologi og elektronikk,0,Vg2,EL,2027,1,30.6,4.4,0.651,5
Årstad videregående skole,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,38.5,4.4,0.832,6
Årstad videregående skole,Vestland,Frisør,0,Vg2,FD,2027,1,30.3,4.4,0.601,5
Årstad videregående skole,Vestland,Hudpleie,0,Vg2,HS,2027,1,36.3,4.4,0.777,6
Årstad videregående skole,Vestland,Industriteknologi,0,Vg2,TP,2027,1,34.2,4.4,0.781,6
